manufacturer,model,serial_number,manufactured_date,device_type,equipment_age_years,capital_status,date_confidence,date_source,date_method,device_type_source
LINET,ELEGANZA 3,20210147025,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 3,20200275616,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 3,20210147077,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 3,20210149187,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 3,20210101683,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 3,20210101685,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 3,20210147060,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 3,20210147032,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 4,20240217185,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 4,20240217163,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 4,20240217171,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 4,20240217177,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 4,20240219124,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 4,20240211343,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 4,20240211435,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
LINET,ELEGANZA 4,20240315321,,Hospital Bed,,Unknown,None,unrecognized,"No date decoder defined for ""LINET""",static_map
Masimo,RAD8,M192824,,Pulse Oximeter,,Unknown,None,unrecognized,"No date decoder defined for ""Masimo""",static_map
Masimo,RAD8,M192444,,Pulse Oximeter,,Unknown,None,unrecognized,"No date decoder defined for ""Masimo""",static_map
Masimo,RAD8,M192465,,Pulse Oximeter,,Unknown,None,unrecognized,"No date decoder defined for ""Masimo""",static_map
Masimo,RAD8,M192344,,Pulse Oximeter,,Unknown,None,unrecognized,"No date decoder defined for ""Masimo""",static_map
Olympus,CV190,7500545,,Endoscopy,,Unknown,None,unrecognized,"No date decoder defined for ""Olympus""",static_map
Olympus,CV190,7500311,,Endoscopy,,Unknown,None,unrecognized,"No date decoder defined for ""Olympus""",static_map
Olympus,CV190,7500445,,Endoscopy,,Unknown,None,unrecognized,"No date decoder defined for ""Olympus""",static_map
Olympus,CV190,75500364,,Endoscopy,,Unknown,None,unrecognized,"No date decoder defined for ""Olympus""",static_map
Olympus,CV190,7500389,,Endoscopy,,Unknown,None,unrecognized,"No date decoder defined for ""Olympus""",static_map
Olympus,CV190,7500566,,Endoscopy,,Unknown,None,unrecognized,"No date decoder defined for ""Olympus""",static_map
Philips,INTELLIVUE MP50,82061692,,Patient Monitor,,Unknown,None,unrecognized,Philips serial missing country-code/date-code prefix,static_map
Philips,INTELLIVUE MX40,3569208,,Patient Monitor,,Unknown,None,unrecognized,Philips serial missing country-code/date-code prefix,static_map
Philips,INTELLIVUE MX40,3569221,,Patient Monitor,,Unknown,None,unrecognized,Philips serial missing country-code/date-code prefix,static_map
Philips,INTELLIVUE MX40,3569227,,Patient Monitor,,Unknown,None,unrecognized,Philips serial missing country-code/date-code prefix,static_map
Philips,INTELLIVUE MX40,2569230,,Patient Monitor,,Unknown,None,unrecognized,Philips serial missing country-code/date-code prefix,static_map
Philips,INTELLIVUE MX40,3569212,,Patient Monitor,,Unknown,None,unrecognized,Philips serial missing country-code/date-code prefix,static_map
Stryker,1061,109035466,,Stretcher,,Unknown,None,unrecognized,Stryker serial not in modern year-prefixed format,static_map
Thermo Scientific,SMARTVUE915,18175660D4C1,,Environmental Monitor,,Unknown,None,unrecognized,"No date decoder defined for ""Thermo Scientific""",static_map
Thermo Scientific,SMARTVUE915,18175660D4D3,,Environmental Monitor,,Unknown,None,unrecognized,"No date decoder defined for ""Thermo Scientific""",static_map
Thermo Scientific,SMARTVUE915,18175660CABF,,Environmental Monitor,,Unknown,None,unrecognized,"No date decoder defined for ""Thermo Scientific""",static_map
Thermo Scientific,SMARTVUE915,18355660D0LE,,Environmental Monitor,,Unknown,None,unrecognized,"No date decoder defined for ""Thermo Scientific""",static_map
Thermo Scientific,SMARTVUE915,18175660CB13,,Environmental Monitor,,Unknown,None,unrecognized,"No date decoder defined for ""Thermo Scientific""",static_map
Thermo Scientific,SMARTVUE915,18175660CABC,,Environmental Monitor,,Unknown,None,unrecognized,"No date decoder defined for ""Thermo Scientific""",static_map
Thermo Scientific,SMARTVUE915,181751606DFD,,Environmental Monitor,,Unknown,None,unrecognized,"No date decoder defined for ""Thermo Scientific""",static_map
Unico,G380PL LED,G38L-20141208,,Microscope,,Unknown,None,unrecognized,"No date decoder defined for ""Unico""",static_map
Welch Allyn,FILAC3000,1863046X,,Thermometer,,Unknown,None,unrecognized,Welch Allyn serial not in A[YY] or YYYYMM format,static_map
Welch Allyn,SURETEMPPLUS,7432348,,Thermometer,,Unknown,None,unrecognized,Welch Allyn serial not in A[YY] or YYYYMM format,static_map
Welch Allyn,SURETEMPPLUS,(21) 23038261,,Thermometer,,Unknown,None,unrecognized,Welch Allyn serial not in A[YY] or YYYYMM format,static_map
Welch Allyn,SURETEMPPLUS,747969,,Thermometer,,Unknown,None,unrecognized,Welch Allyn serial not in A[YY] or YYYYMM format,static_map
Welch Allyn,SURETEMPPLUS,7445105,,Thermometer,,Unknown,None,unrecognized,Welch Allyn serial not in A[YY] or YYYYMM format,static_map
Welch Allyn,SURETEMPPLUS,24519376,,Thermometer,,Unknown,None,unrecognized,Welch Allyn serial not in A[YY] or YYYYMM format,static_map
Welch Allyn,SURETEMPPLUS,074321PO,,Thermometer,,Unknown,None,unrecognized,Welch Allyn serial not in A[YY] or YYYYMM format,static_map
ZOLL Medical,M SERIES,t1k132871,,Defibrillator/Monitor,,Unknown,None,unrecognized,ZOLL serial did not match known date code,static_map
Arjo Inc.,FLOWTRON,2100053978,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100054510,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100067774,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100054523,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100054001,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100054283,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100054494,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100054522,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100054527,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100064600,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100064601,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100053935,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100053984,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100053991,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100064603,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100053980,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100053932,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100053928,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100054542,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Arjo Inc.,FLOWTRON,2100054511,,Compression Therapy,,Unknown,None,unrecognized,"No date decoder defined for ""Arjo Inc.""",static_map
Hillrom,P1440,P09AME5255,,Hospital Bed,,Unknown,None,unrecognized,Hillrom serial did not match known schema,static_map
Hillrom,P1440,P2164E5977,,Hospital Bed,,Unknown,None,unrecognized,Hillrom serial did not match known schema,static_map
Hillrom,P1440,0139ME8098,,Hospital Bed,,Unknown,None,unrecognized,Hillrom serial did not match known schema,static_map
Hillrom,CENTURYP1400,103AG0982,,Hospital Bed,,Unknown,None,unrecognized,Hillrom serial did not match known schema,static_map
Hillrom,CENTURYP1400,1039AG1009,,Hospital Bed,,Unknown,None,unrecognized,Hillrom serial did not match known schema,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3757686,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3757504,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3757280,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3757194,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3757377,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3827871,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3828391,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3816037,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3828200,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3822726,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3831807,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3830586,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3831239,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3782633,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3830354,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3825223,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3825288,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3785541,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3825471,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3785793,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3825020,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3823921,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3823577,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3805055,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3826615,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3826190,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3826314,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3826273,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3827365,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3827207,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3827402,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3817236,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3827856,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3827685,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3827744,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3827658,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3827902,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
Baxter Healthcare Corp.,SPECTRUM IQ,3827796,,Infusion Pump,,Unknown,None,not_encoded,Baxter serials are sequential identifiers and do not encode a manufacture date,static_map
